feature_index,feature_name,component,feature_type,coefficient,abs_coefficient,nonzero
252,w_36,36,weight,1.2795089300643374,1.2795089300643374,True
581,w_83,83,weight,0.9047710900964253,0.9047710900964253,True
1925,w_275,275,weight,-0.8378528834412532,0.8378528834412532,True
1502,cyy_214,214,diagonal,0.6854150812212714,0.6854150812212714,True
1395,cxy_199,199,off_diagonal,-0.5791141727254433,0.5791141727254433,True
921,cyy_131,131,diagonal,0.5618229221559675,0.5618229221559675,True
1827,w_261,261,weight,-0.5429633149534524,0.5429633149534524,True
1931,czz_275,275,diagonal,0.5214885808377426,0.5214885808377426,True
2625,w_375,375,weight,-0.5157793174060892,0.5157793174060892,True
2621,cxz_374,374,off_diagonal,0.5095452311597245,0.5095452311597245,True
1504,czz_214,214,diagonal,0.4859785052436245,0.4859785052436245,True
3222,cxy_460,460,off_diagonal,-0.47737318919450644,0.47737318919450644,True
1709,cxx_244,244,diagonal,-0.47728814196952213,0.47728814196952213,True
1552,cyz_221,221,off_diagonal,-0.4751262639169,0.4751262639169,True
2051,w_293,293,weight,0.4518222107882437,0.4518222107882437,True
525,w_75,75,weight,-0.44530441681680133,0.44530441681680133,True
204,cxx_29,29,diagonal,0.4300836469908271,0.4300836469908271,True
2254,w_322,322,weight,0.4295116652991588,0.4295116652991588,True
399,w_57,57,weight,-0.42067673235054137,0.42067673235054137,True
2627,cxy_375,375,off_diagonal,-0.4096423357279081,0.4096423357279081,True
1928,cxz_275,275,off_diagonal,-0.402809876045013,0.402809876045013,True
1927,cxy_275,275,off_diagonal,-0.39715506731913225,0.39715506731913225,True
2899,cxx_414,414,diagonal,-0.39525278238625833,0.39525278238625833,True
1100,cxx_157,157,diagonal,0.37656010531744283,0.37656010531744283,True
2289,w_327,327,weight,-0.373326023356385,0.373326023356385,True
1829,cxy_261,261,off_diagonal,0.3603701746928412,0.3603701746928412,True
791,w_113,113,weight,0.34055090000859156,0.34055090000859156,True
1085,w_155,155,weight,0.33989851850647773,0.33989851850647773,True
648,cyy_92,92,diagonal,0.3333353436864036,0.3333353436864036,True
910,w_130,130,weight,0.3305705909271081,0.3305705909271081,True
1428,w_204,204,weight,-0.329984004762303,0.329984004762303,True
2993,cyy_427,427,diagonal,-0.3284036875468805,0.3284036875468805,True
1738,cxy_248,248,off_diagonal,0.31673043141391405,0.31673043141391405,True
2531,cyy_361,361,diagonal,0.31489099541953497,0.31489099541953497,True
1399,czz_199,199,diagonal,-0.30977025348374904,0.30977025348374904,True
827,cxx_118,118,diagonal,0.30837175690475715,0.30837175690475715,True
634,cyy_90,90,diagonal,0.30382926800543825,0.30382926800543825,True
2853,cyy_407,407,diagonal,-0.2995835717252142,0.2995835717252142,True
3045,w_435,435,weight,-0.2970051091583692,0.2970051091583692,True
3389,cxx_484,484,diagonal,-0.29406079087917814,0.29406079087917814,True
1397,cyy_199,199,diagonal,0.2907190074309994,0.2907190074309994,True
35,w_5,5,weight,-0.28829674575266007,0.28829674575266007,True
2248,cxx_321,321,diagonal,-0.2826627631410872,0.2826627631410872,True
344,cxx_49,49,diagonal,-0.2786320449223565,0.2786320449223565,True
2507,cxx_358,358,diagonal,-0.27413472794057087,0.27413472794057087,True
878,cxz_125,125,off_diagonal,-0.2739312238979531,0.2739312238979531,True
2493,cxx_356,356,diagonal,-0.27313338128991715,0.27313338128991715,True
546,w_78,78,weight,0.27065357047956673,0.27065357047956673,True
1198,cxx_171,171,diagonal,0.27036319924729946,0.27036319924729946,True
1302,w_186,186,weight,-0.2650671058804937,0.2650671058804937,True
1770,czz_252,252,diagonal,0.2632648313713761,0.2632648313713761,True
2757,czz_393,393,diagonal,0.2619767467872113,0.2619767467872113,True
1807,cxx_258,258,diagonal,0.26141032906760625,0.26141032906760625,True
2579,cxz_368,368,off_diagonal,0.2606548822348737,0.2606548822348737,True
1086,cxx_155,155,diagonal,-0.26001714212531624,0.26001714212531624,True
1149,cxx_164,164,diagonal,-0.25975174991245736,0.25975174991245736,True
446,cyz_63,63,off_diagonal,0.25881926713206277,0.25881926713206277,True
65,cxy_9,9,off_diagonal,-0.25417296730564226,0.25417296730564226,True
69,czz_9,9,diagonal,-0.25186447144622537,0.25186447144622537,True
678,czz_96,96,diagonal,-0.2510393529049278,0.2510393529049278,True
1525,czz_217,217,diagonal,-0.24983326930531416,0.24983326930531416,True
1087,cxy_155,155,off_diagonal,-0.2489365673351282,0.2489365673351282,True
189,w_27,27,weight,-0.24883447898239455,0.24883447898239455,True
2842,w_406,406,weight,-0.24611590833485242,0.24611590833485242,True
1401,cxx_200,200,diagonal,0.24600728617146617,0.24600728617146617,True
1422,cxx_203,203,diagonal,0.24442332895661897,0.24442332895661897,True
3339,w_477,477,weight,0.24332352858967285,0.24332352858967285,True
966,w_138,138,weight,-0.2428718061783939,0.2428718061783939,True
1592,cxz_227,227,off_diagonal,0.24252191803308634,0.24252191803308634,True
1809,cxz_258,258,off_diagonal,0.23673640335244078,0.23673640335244078,True
3080,w_440,440,weight,0.2351101436307665,0.2351101436307665,True
1625,cxx_232,232,diagonal,0.23427454406803427,0.23427454406803427,True
3438,cxx_491,491,diagonal,0.228756271491237,0.228756271491237,True
19,cyz_2,2,off_diagonal,0.22866433252811735,0.22866433252811735,True
1470,w_210,210,weight,-0.22814385472601573,0.22814385472601573,True
2624,czz_374,374,diagonal,0.22737312910036767,0.22737312910036767,True
1478,cxx_211,211,diagonal,0.2271385633943266,0.2271385633943266,True
3446,cxy_492,492,off_diagonal,-0.22678703586169174,0.22678703586169174,True
809,cyy_115,115,diagonal,0.22656106783672303,0.22656106783672303,True
1174,cyz_167,167,off_diagonal,0.2262881630944268,0.2262881630944268,True
1436,cxx_205,205,diagonal,-0.2259644208277241,0.2259644208277241,True
2837,cxy_405,405,off_diagonal,0.22475398796567989,0.22475398796567989,True
756,w_108,108,weight,-0.22468807789846582,0.22468807789846582,True
789,cyz_112,112,off_diagonal,-0.22268714220496966,0.22268714220496966,True
2943,cxz_420,420,off_diagonal,0.2224713275714105,0.2224713275714105,True
1772,cxx_253,253,diagonal,0.21871875424973428,0.21871875424973428,True
192,cxz_27,27,off_diagonal,0.2186528396536729,0.2186528396536729,True
2789,cxz_398,398,off_diagonal,0.21811214231487003,0.21811214231487003,True
2581,cyz_368,368,off_diagonal,0.21764132239378853,0.21764132239378853,True
336,w_48,48,weight,-0.21625715708600207,0.21625715708600207,True
1813,w_259,259,weight,0.2149656231482276,0.2149656231482276,True
375,cyy_53,53,diagonal,0.21369037195007706,0.21369037195007706,True
816,cyy_116,116,diagonal,-0.21170365875261046,0.21170365875261046,True
951,czz_135,135,diagonal,0.2108509295853083,0.2108509295853083,True
639,cxy_91,91,off_diagonal,-0.21078558155222588,0.21078558155222588,True
1285,cyy_183,183,diagonal,0.21048172533519013,0.21048172533519013,True
875,w_125,125,weight,-0.20993840171421468,0.20993840171421468,True
386,cxx_55,55,diagonal,0.209662503610427,0.209662503610427,True
1520,cxx_217,217,diagonal,0.20876269511532713,0.20876269511532713,True
3055,cxz_436,436,off_diagonal,-0.20865247014259047,0.20865247014259047,True
2620,cxy_374,374,off_diagonal,0.20662284031168723,0.20662284031168723,True
1694,w_242,242,weight,-0.20615785773828307,0.20615785773828307,True
2276,cxx_325,325,diagonal,0.20615699129183698,0.20615699129183698,True
1952,czz_278,278,diagonal,0.2051984029063212,0.2051984029063212,True
1111,cyz_158,158,off_diagonal,0.20490395453534307,0.20490395453534307,True
1331,cxx_190,190,diagonal,-0.20209483356054417,0.20209483356054417,True
2589,czz_369,369,diagonal,-0.20023306651527842,0.20023306651527842,True
729,cxx_104,104,diagonal,0.19842085559004585,0.19842085559004585,True
1872,cxz_267,267,off_diagonal,0.19668466372931595,0.19668466372931595,True
378,w_54,54,weight,-0.19443893583508426,0.19443893583508426,True
1167,cyz_166,166,off_diagonal,-0.19404635645791926,0.19404635645791926,True
1876,w_268,268,weight,0.19212411713243893,0.19212411713243893,True
1627,cxz_232,232,off_diagonal,0.1912794551644151,0.1912794551644151,True
2163,w_309,309,weight,0.19032122191838877,0.19032122191838877,True
672,w_96,96,weight,-0.18954875367365473,0.18954875367365473,True
342,czz_48,48,diagonal,0.1888724673503918,0.1888724673503918,True
1670,cyy_238,238,diagonal,0.1886962006814289,0.1886962006814289,True
71,cxx_10,10,diagonal,-0.1883924320143454,0.1883924320143454,True
619,cxz_88,88,off_diagonal,0.1878963781166643,0.1878963781166643,True
2371,cyz_338,338,off_diagonal,0.18752652339679332,0.18752652339679332,True
1386,w_198,198,weight,-0.1861414468521388,0.1861414468521388,True
1117,cyy_159,159,diagonal,-0.18566368112738862,0.18566368112738862,True
224,w_32,32,weight,-0.18452958634078437,0.18452958634078437,True
2181,cyy_311,311,diagonal,-0.1845007707582513,0.1845007707582513,True
547,cxx_78,78,diagonal,0.18378223142511074,0.18378223142511074,True
3002,czz_428,428,diagonal,0.18234139177797254,0.18234139177797254,True
1503,cyz_214,214,off_diagonal,0.1818849685234359,0.1818849685234359,True
133,w_19,19,weight,0.18175684953996987,0.18175684953996987,True
1884,cxx_269,269,diagonal,0.18135745830651168,0.18135745830651168,True
992,cyz_141,141,off_diagonal,0.18120311082069013,0.18120311082069013,True
3130,cxx_447,447,diagonal,-0.17738175808863202,0.17738175808863202,True
1999,cyy_285,285,diagonal,-0.17734336358519137,0.17734336358519137,True
2646,w_378,378,weight,-0.17727306728334682,0.17727306728334682,True
684,cyz_97,97,off_diagonal,0.1771863611118786,0.1771863611118786,True
1142,cxx_163,163,diagonal,-0.17511811345338124,0.17511811345338124,True
3235,cxx_462,462,diagonal,0.17490083559872308,0.17490083559872308,True
644,w_92,92,weight,-0.17420960885197453,0.17420960885197453,True
1832,cyz_261,261,off_diagonal,-0.17402429394644167,0.17402429394644167,True
2932,czz_418,418,diagonal,-0.17234975086553136,0.17234975086553136,True
3212,czz_458,458,diagonal,0.1716841634655068,0.1716841634655068,True
1483,czz_211,211,diagonal,0.17150926663067628,0.17150926663067628,True
248,cxz_35,35,off_diagonal,0.17052961734351263,0.17052961734351263,True
3248,w_464,464,weight,0.1674730362656691,0.1674730362656691,True
2919,w_417,417,weight,-0.16597835733455651,0.16597835733455651,True
253,cxx_36,36,diagonal,-0.16427518466771565,0.16427518466771565,True
627,cyy_89,89,diagonal,0.16085493299463438,0.16085493299463438,True
2234,cxx_319,319,diagonal,-0.16024236789442045,0.16024236789442045,True
1740,cyy_248,248,diagonal,0.1600490859108755,0.1600490859108755,True
936,cyz_133,133,off_diagonal,-0.15976374939535248,0.15976374939535248,True
339,cxz_48,48,off_diagonal,-0.15891938953308693,0.15891938953308693,True
1658,czz_236,236,diagonal,-0.15889290950274185,0.15889290950274185,True
2359,w_337,337,weight,-0.15844011174311212,0.15844011174311212,True
2440,cyy_348,348,diagonal,-0.15726476120013866,0.15726476120013866,True
3230,cxz_461,461,off_diagonal,-0.15712468949619235,0.15712468949619235,True
469,w_67,67,weight,-0.1568665126159005,0.1568665126159005,True
1037,cxx_148,148,diagonal,0.1567191762077686,0.1567191762077686,True
2966,cyz_423,423,off_diagonal,0.15544307286576756,0.15544307286576756,True
1831,cyy_261,261,diagonal,-0.15378780555693486,0.15378780555693486,True
3121,czz_445,445,diagonal,0.15284329558325005,0.15284329558325005,True
1065,cxx_152,152,diagonal,-0.15275950819594025,0.15275950819594025,True
2380,w_340,340,weight,0.15221157700031016,0.15221157700031016,True
297,cxz_42,42,off_diagonal,-0.15202574908567942,0.15202574908567942,True
3017,w_431,431,weight,-0.15181648304723974,0.15181648304723974,True
787,cxz_112,112,off_diagonal,0.1514635973261298,0.1514635973261298,True
884,cxy_126,126,off_diagonal,-0.14706628746294653,0.14706628746294653,True
2926,w_418,418,weight,-0.14688491163667117,0.14688491163667117,True
2041,cyy_291,291,diagonal,-0.14446823233176953,0.14446823233176953,True
3034,cxz_433,433,off_diagonal,0.14446094995220413,0.14446094995220413,True
1996,cxx_285,285,diagonal,0.14445513559376377,0.14445513559376377,True
1603,w_229,229,weight,-0.14436259336472124,0.14436259336472124,True
346,cxz_49,49,off_diagonal,-0.1436677874968254,0.1436677874968254,True
1553,czz_221,221,diagonal,-0.14353875330882818,0.14353875330882818,True
2600,cxz_371,371,off_diagonal,0.14348434169473998,0.14348434169473998,True
1029,w_147,147,weight,-0.14313662776772854,0.14313662776772854,True
3249,cxx_464,464,diagonal,0.1428623261426321,0.1428623261426321,True
2052,cxx_293,293,diagonal,0.14219304304688965,0.14219304304688965,True
3441,cyy_491,491,diagonal,0.1416728650712282,0.1416728650712282,True
3341,cxy_477,477,off_diagonal,0.1415480553366818,0.1415480553366818,True
2753,cxy_393,393,off_diagonal,0.141536494057423,0.141536494057423,True
2135,w_305,305,weight,-0.1409965021630136,0.1409965021630136,True
3119,cyy_445,445,diagonal,-0.1408967059522921,0.1408967059522921,True
2833,cyz_404,404,off_diagonal,-0.13895319889126584,0.13895319889126584,True
315,w_45,45,weight,-0.13890108984598806,0.13890108984598806,True
2628,cxz_375,375,off_diagonal,0.1385610827460805,0.1385610827460805,True
2423,cxx_346,346,diagonal,-0.13850507099762455,0.13850507099762455,True
605,cxz_86,86,off_diagonal,0.13821979028795475,0.13821979028795475,True
2360,cxx_337,337,diagonal,-0.1382098980336594,0.1382098980336594,True
2724,cxx_389,389,diagonal,0.1381638981320941,0.1381638981320941,True
256,cyy_36,36,diagonal,-0.13696114891050482,0.13696114891050482,True
2331,w_333,333,weight,-0.13693632684668025,0.13693632684668025,True
134,cxx_19,19,diagonal,-0.13660602746468545,0.13660602746468545,True
2731,cxx_390,390,diagonal,0.13636352275831795,0.13636352275831795,True
3179,cxx_454,454,diagonal,0.13621445041385238,0.13621445041385238,True
1433,cyz_204,204,off_diagonal,-0.13559578816571918,0.13559578816571918,True
102,cyy_14,14,diagonal,0.13532313993306813,0.13532313993306813,True
492,cxy_70,70,off_diagonal,0.13531357306724598,0.13531357306724598,True
2849,w_407,407,weight,-0.1353059027521345,0.1353059027521345,True
166,cyz_23,23,off_diagonal,0.13518416847890133,0.13518416847890133,True
1468,cyz_209,209,off_diagonal,0.13491162756736885,0.13491162756736885,True
1170,cxx_167,167,diagonal,0.13481658522044715,0.13481658522044715,True
3294,cyy_470,470,diagonal,-0.13405441911210988,0.13405441911210988,True
2348,cxz_335,335,off_diagonal,-0.13398013486421792,0.13398013486421792,True
945,w_135,135,weight,0.13387735748842716,0.13387735748842716,True
1335,cyz_190,190,off_diagonal,-0.1333314194460068,0.1333314194460068,True
1836,cxy_262,262,off_diagonal,0.13217453119593847,0.13217453119593847,True
2374,cxx_339,339,diagonal,-0.13205051601075188,0.13205051601075188,True
453,cyz_64,64,off_diagonal,-0.13155609119275255,0.13155609119275255,True
2464,w_352,352,weight,-0.13145760495563658,0.13145760495563658,True
85,cxx_12,12,diagonal,0.1310771711466714,0.1310771711466714,True
2791,cyz_398,398,off_diagonal,0.12977749447593798,0.12977749447593798,True
2867,cyy_409,409,diagonal,0.12946754307321318,0.12946754307321318,True
379,cxx_54,54,diagonal,-0.12917129654145992,0.12917129654145992,True
3141,cyz_448,448,off_diagonal,0.12890881902582782,0.12890881902582782,True
915,cyz_130,130,off_diagonal,-0.1284918350213703,0.1284918350213703,True
1937,cyz_276,276,off_diagonal,-0.1279643701858165,0.1279643701858165,True
3240,czz_462,462,diagonal,-0.12708437597349637,0.12708437597349637,True
3027,cxz_432,432,off_diagonal,0.12619465596718496,0.12619465596718496,True
2530,cxz_361,361,off_diagonal,-0.12553819823683224,0.12553819823683224,True
2394,w_342,342,weight,-0.12536985937529863,0.12536985937529863,True
1415,cxx_202,202,diagonal,0.1250477275978039,0.1250477275978039,True
2037,w_291,291,weight,-0.12467376913580148,0.12467376913580148,True
2491,czz_355,355,diagonal,0.12456809909842032,0.12456809909842032,True
194,cyz_27,27,off_diagonal,0.12449213555465335,0.12449213555465335,True
3277,cxx_468,468,diagonal,-0.12393032532898347,0.12393032532898347,True
760,cyy_108,108,diagonal,-0.12388831362697506,0.12388831362697506,True
205,cxy_29,29,off_diagonal,0.12321115943882616,0.12321115943882616,True
484,cxx_69,69,diagonal,-0.12294102446508783,0.12294102446508783,True
3234,w_462,462,weight,-0.12222006411114078,0.12222006411114078,True
117,cyz_16,16,off_diagonal,-0.12190113970941048,0.12190113970941048,True
1173,cyy_167,167,diagonal,0.12180685785003431,0.12180685785003431,True
3023,czz_431,431,diagonal,0.12160669372804293,0.12160669372804293,True
193,cyy_27,27,diagonal,-0.12143545425768426,0.12143545425768426,True
159,cyz_22,22,off_diagonal,-0.12136924060930528,0.12136924060930528,True
3287,cyy_469,469,diagonal,-0.12126702485746356,0.12126702485746356,True
2876,czz_410,410,diagonal,-0.12085879329561776,0.12085879329561776,True
1218,w_174,174,weight,0.12068397917885904,0.12068397917885904,True
2560,cyz_365,365,off_diagonal,0.12054643021583261,0.12054643021583261,True
3406,cyy_486,486,diagonal,0.1202927674345593,0.1202927674345593,True
1680,w_240,240,weight,-0.11986204941609689,0.11986204941609689,True
401,cxy_57,57,off_diagonal,-0.11953953298565355,0.11953953298565355,True
436,cxy_62,62,off_diagonal,-0.11910583040047594,0.11910583040047594,True
2253,czz_321,321,diagonal,-0.1189822143368279,0.1189822143368279,True
611,cxy_87,87,off_diagonal,-0.118793364637475,0.118793364637475,True
2046,cxy_292,292,off_diagonal,0.11836311578646196,0.11836311578646196,True
1538,cyz_219,219,off_diagonal,0.11816961721062387,0.11816961721062387,True
815,cxz_116,116,off_diagonal,0.11805606485084343,0.11805606485084343,True
3349,cxz_478,478,off_diagonal,-0.11767537094504973,0.11767537094504973,True
3458,w_494,494,weight,-0.11636986106459275,0.11636986106459275,True
3483,cyy_497,497,diagonal,-0.11610441237381612,0.11610441237381612,True
2843,cxx_406,406,diagonal,0.11594614786797587,0.11594614786797587,True
2857,cxx_408,408,diagonal,-0.11584263058544136,0.11584263058544136,True
1749,czz_249,249,diagonal,0.11565340630430535,0.11565340630430535,True
262,cxz_37,37,off_diagonal,-0.11563318225954587,0.11563318225954587,True
2862,czz_408,408,diagonal,-0.11496825979749249,0.11496825979749249,True
2474,cxz_353,353,off_diagonal,0.11420393063480856,0.11420393063480856,True
1566,cyz_223,223,off_diagonal,0.11398712575138241,0.11398712575138241,True
1972,cyz_281,281,off_diagonal,-0.11309136566081182,0.11309136566081182,True
2539,cyz_362,362,off_diagonal,0.11302435231530389,0.11302435231530389,True
1725,cxz_246,246,off_diagonal,-0.11298562180151565,0.11298562180151565,True
3408,czz_486,486,diagonal,0.11263137113634324,0.11263137113634324,True
1217,czz_173,173,diagonal,-0.11251987876618157,0.11251987876618157,True
218,cxx_31,31,diagonal,-0.11209663384304334,0.11209663384304334,True
3451,w_493,493,weight,-0.11173596768076403,0.11173596768076403,True
2682,cxx_383,383,diagonal,-0.11100219149472204,0.11100219149472204,True
3309,cyz_472,472,off_diagonal,0.11027890495003724,0.11027890495003724,True
2275,w_325,325,weight,-0.1101916040917536,0.1101916040917536,True
1973,czz_281,281,diagonal,-0.10872623352656824,0.10872623352656824,True
751,cxy_107,107,off_diagonal,-0.10847189125233796,0.10847189125233796,True
3117,cxy_445,445,off_diagonal,-0.10845894930094233,0.10845894930094233,True
2878,cxx_411,411,diagonal,0.1083384522262887,0.1083384522262887,True
770,w_110,110,weight,0.10792470221885607,0.10792470221885607,True
2164,cxx_309,309,diagonal,0.10790246267045743,0.10790246267045743,True
3095,cxx_442,442,diagonal,0.10661125214385112,0.10661125214385112,True
1534,cxx_219,219,diagonal,-0.10629338259990438,0.10629338259990438,True
1545,cyz_220,220,off_diagonal,0.10597933179663135,0.10597933179663135,True
665,w_95,95,weight,-0.10571308136747332,0.10571308136747332,True
963,cyy_137,137,diagonal,-0.10559913372126245,0.10559913372126245,True
1204,w_172,172,weight,-0.10543790101173015,0.10543790101173015,True
3152,cxy_450,450,off_diagonal,-0.10520309615768396,0.10520309615768396,True
1790,cyz_255,255,off_diagonal,-0.10512059175461998,0.10512059175461998,True
2040,cxz_291,291,off_diagonal,-0.10478679724818271,0.10478679724818271,True
2989,w_427,427,weight,-0.10404290598288474,0.10404290598288474,True
2672,cyz_381,381,off_diagonal,0.10394392185582019,0.10394392185582019,True
1522,cxz_217,217,off_diagonal,0.10354901282203934,0.10354901282203934,True
1021,czz_145,145,diagonal,0.10309961492339166,0.10309961492339166,True
1915,cyy_273,273,diagonal,0.10289519852153016,0.10289519852153016,True
2653,w_379,379,weight,-0.10285305091540066,0.10285305091540066,True
2909,cyy_415,415,diagonal,0.10271132201924538,0.10271132201924538,True
818,czz_116,116,diagonal,-0.10257340298339199,0.10257340298339199,True
1874,cyz_267,267,off_diagonal,-0.10251336577138177,0.10251336577138177,True
3367,w_481,481,weight,-0.10193471896327765,0.10193471896327765,True
1338,cxx_191,191,diagonal,0.1016123769428758,0.1016123769428758,True
2547,czz_363,363,diagonal,-0.10107224702808412,0.10107224702808412,True
2140,cyz_305,305,off_diagonal,0.10059507455921037,0.10059507455921037,True
1182,czz_168,168,diagonal,0.10012509587869546,0.10012509587869546,True
2555,w_365,365,weight,-0.10007961171709692,0.10007961171709692,True
832,czz_118,118,diagonal,0.09986197672842005,0.09986197672842005,True
3424,cxx_489,489,diagonal,0.09984568491591375,0.09984568491591375,True
653,cxy_93,93,off_diagonal,0.09913497605157777,0.09913497605157777,True
1678,cyz_239,239,off_diagonal,0.09858920326305139,0.09858920326305139,True
2815,cxx_402,402,diagonal,-0.0978022603118301,0.0978022603118301,True
2207,cxy_315,315,off_diagonal,0.09669152809641178,0.09669152809641178,True
1651,czz_235,235,diagonal,0.09598332295788654,0.09598332295788654,True
15,cxx_2,2,diagonal,-0.09568800901898236,0.09568800901898236,True
1613,cxz_230,230,off_diagonal,-0.09567603012014653,0.09567603012014653,True
851,cyy_121,121,diagonal,-0.09546804119037594,0.09546804119037594,True
357,w_51,51,weight,-0.09526193180075988,0.09526193180075988,True
2108,cxx_301,301,diagonal,0.09513912917751799,0.09513912917751799,True
2748,cyy_392,392,diagonal,0.09496006233276669,0.09496006233276669,True
498,cxx_71,71,diagonal,0.09453711857934972,0.09453711857934972,True
801,cxz_114,114,off_diagonal,-0.09447366554301247,0.09447366554301247,True
381,cxz_54,54,off_diagonal,0.09440828559090711,0.09440828559090711,True
686,w_98,98,weight,0.09363043654325763,0.09363043654325763,True
3289,czz_469,469,diagonal,0.09328142985723285,0.09328142985723285,True
1427,czz_203,203,diagonal,-0.09307382637417613,0.09307382637417613,True
1411,cyy_201,201,diagonal,-0.09253721067946871,0.09253721067946871,True
1349,cyz_192,192,off_diagonal,-0.09203032368497041,0.09203032368497041,True
806,cxx_115,115,diagonal,-0.09140432724808695,0.09140432724808695,True
623,w_89,89,weight,-0.09135033887366385,0.09135033887366385,True
922,cyz_131,131,off_diagonal,0.09100649038500437,0.09100649038500437,True
1521,cxy_217,217,off_diagonal,-0.09077438021211012,0.09077438021211012,True
3250,cxy_464,464,off_diagonal,-0.09051195718655367,0.09051195718655367,True
1940,cxx_277,277,diagonal,0.0904266895022387,0.0904266895022387,True
2744,w_392,392,weight,-0.09029855357396638,0.09029855357396638,True
1229,cyy_175,175,diagonal,0.09004650171210397,0.09004650171210397,True
614,cyz_87,87,off_diagonal,-0.08984571791809817,0.08984571791809817,True
467,cyz_66,66,off_diagonal,-0.08957979431889808,0.08957979431889808,True
89,cyz_12,12,off_diagonal,-0.08859518903199029,0.08859518903199029,True
529,cyy_75,75,diagonal,-0.08852746919969255,0.08852746919969255,True
1959,czz_279,279,diagonal,-0.08802009234879746,0.08802009234879746,True
1494,cxz_213,213,off_diagonal,-0.08785808094419827,0.08785808094419827,True
2247,w_321,321,weight,-0.08783210050740149,0.08783210050740149,True
1710,cxy_244,244,off_diagonal,0.08730119713975791,0.08730119713975791,True
3099,cyz_442,442,off_diagonal,0.08616104016630342,0.08616104016630342,True
2648,cxy_378,378,off_diagonal,0.08570715691877213,0.08570715691877213,True
1714,czz_244,244,diagonal,-0.08570194473472141,0.08570194473472141,True
202,czz_28,28,diagonal,-0.08563715566718855,0.08563715566718855,True
1317,cxx_188,188,diagonal,0.08500474254993023,0.08500474254993023,True
3177,czz_453,453,diagonal,-0.08495540528064878,0.08495540528064878,True
3340,cxx_477,477,diagonal,-0.08456489164191361,0.08456489164191361,True
812,w_116,116,weight,-0.08440524336777276,0.08440524336777276,True
3006,cxz_429,429,off_diagonal,0.08437803164171952,0.08437803164171952,True
2593,cxz_370,370,off_diagonal,0.0834288104080716,0.0834288104080716,True
2808,cxx_401,401,diagonal,0.08338631124417074,0.08338631124417074,True
3415,czz_487,487,diagonal,-0.08333158220015975,0.08333158220015975,True
3281,cyz_468,468,off_diagonal,-0.0830660262711336,0.0830660262711336,True
88,cyy_12,12,diagonal,-0.08284039168735996,0.08284039168735996,True
3310,czz_472,472,diagonal,0.08240728634092555,0.08240728634092555,True
1711,cxz_244,244,off_diagonal,0.08151603627773654,0.08151603627773654,True
3275,czz_467,467,diagonal,0.08079680970097858,0.08079680970097858,True
767,cyy_109,109,diagonal,-0.08071680688531972,0.08071680688531972,True
3377,cxz_482,482,off_diagonal,0.08026109642447768,0.08026109642447768,True
833,w_119,119,weight,-0.0800358708792485,0.0800358708792485,True
3104,cxz_443,443,off_diagonal,-0.07968450429518661,0.07968450429518661,True
834,cxx_119,119,diagonal,-0.07952329734749751,0.07952329734749751,True
598,cxz_85,85,off_diagonal,0.07936394765397214,0.07936394765397214,True
2978,cxz_425,425,off_diagonal,0.07932324785248163,0.07932324785248163,True
1070,czz_152,152,diagonal,-0.07916630167405724,0.07916630167405724,True
2623,cyz_374,374,off_diagonal,-0.07907821218347738,0.07907821218347738,True
1561,w_223,223,weight,-0.07844119765306144,0.07844119765306144,True
497,w_71,71,weight,0.07802036683250858,0.07802036683250858,True
586,cyz_83,83,off_diagonal,0.07795245202457741,0.07795245202457741,True
2630,cyz_375,375,off_diagonal,0.0770893698930468,0.0770893698930468,True
2854,cyz_407,407,off_diagonal,-0.07687195529922795,0.07687195529922795,True
2106,czz_300,300,diagonal,0.07669690289914752,0.07669690289914752,True
2153,cyy_307,307,diagonal,-0.07605362279526774,0.07605362279526774,True
2554,czz_364,364,diagonal,0.07512361212550937,0.07512361212550937,True
2915,cxz_416,416,off_diagonal,0.07510039847689709,0.07510039847689709,True
317,cxy_45,45,off_diagonal,-0.07496770428057711,0.07496770428057711,True
3369,cxy_481,481,off_diagonal,0.07492088599694076,0.07492088599694076,True
198,cxy_28,28,off_diagonal,0.07489355661150592,0.07489355661150592,True
2827,czz_403,403,diagonal,0.07481816286505781,0.07481816286505781,True
1121,cxx_160,160,diagonal,0.07469092397156228,0.07469092397156228,True
2506,w_358,358,weight,0.07467412676507282,0.07467412676507282,True
857,cxz_122,122,off_diagonal,-0.07446109909617732,0.07446109909617732,True
3022,cyz_431,431,off_diagonal,-0.07438133884186839,0.07438133884186839,True
1719,cyy_245,245,diagonal,-0.07427619057213339,0.07427619057213339,True
1820,w_260,260,weight,-0.073241651340644,0.073241651340644,True
2142,w_306,306,weight,-0.0732113816218671,0.0732113816218671,True
2745,cxx_392,392,diagonal,0.07236166788772908,0.07236166788772908,True
1053,cxz_150,150,off_diagonal,0.07222073510490125,0.07222073510490125,True
1256,cxz_179,179,off_diagonal,-0.07180169183037284,0.07180169183037284,True
2633,cxx_376,376,diagonal,0.07131364466157428,0.07131364466157428,True
368,cyy_52,52,diagonal,-0.07114685715463659,0.07114685715463659,True
364,w_52,52,weight,-0.07076606102885,0.07076606102885,True
2676,cxy_382,382,off_diagonal,-0.07036032635342737,0.07036032635342737,True
2495,cxz_356,356,off_diagonal,0.07034243980793717,0.07034243980793717,True
2031,cxx_290,290,diagonal,-0.07017015631393196,0.07017015631393196,True
